"ceremony_number","category","gender","name","winner","oscar_id","imdb_title_id"
10,"BEST PICTURE","M","Columbia",False,397,28557
10,"FILM EDITING","M","Al Clark",False,398,28557
10,"DIRECTING","M","Leo McCarey",True,399,28557
10,"BEST ACTRESS","F","Irene Dunne",False,400,28557
10,"WRITING ","F","Vina Delmar",False,401,28557
10,"FILM EDITING","M","Elmo Veron",False,402,28661
10,"BEST PICTURE","M","Metro-Goldwyn-Mayer",False,403,28661
10,"BEST ACTOR","M","Spencer Tracy",True,404,28661
10,"WRITING ","M","John Lee Mahin, Marc Connelly, Dale Van Every",False,405,28661
10,"PRODUCTION DESIGN","M","Cedric Gibbons, William Horning",False,406,28669
10,"PRODUCTION DESIGN","M","Cedric Gibbons, William Horning",False,407,28669
10,"BEST ACTOR","M","Charles Boyer",False,408,28669
10,"BEST ACTOR","M","Charles Boyer",False,409,28669
10,"BEST ACTOR","M","Charles Boyer",False,410,28669
10,"PRODUCTION DESIGN","M","Cedric Gibbons, William Horning",False,411,28669
10,"PRODUCTION DESIGN","M","Carroll Clark",False,412,28676
10,"DANCE DIRECTION","M","Hermes Pan",True,413,28676
10,"DANCE DIRECTION","M","Dave Gould",False,414,28708
10,"PRODUCTION DESIGN","M","Richard Day",False,415,28709
10,"BEST PICTURE","M","Samuel Goldwyn Productions",False,416,28709
10,"BEST PICTURE","M","Samuel Goldwyn Productions",False,417,28709
10,"BEST PICTURE","M","Samuel Goldwyn Productions",False,418,28709
10,"BEST PICTURE","M","Samuel Goldwyn Productions",False,419,28709
10,"BEST PICTURE","M","Samuel Goldwyn Productions",False,420,28709
10,"BEST PICTURE","M","Samuel Goldwyn Productions",False,421,28709
10,"ACTRESS IN A SUPPORTING ROLE","F","Claire Trevor",False,422,28709
10,"ACTRESS IN A SUPPORTING ROLE","F","Claire Trevor",False,423,28709
10,"ACTRESS IN A SUPPORTING ROLE","F","Claire Trevor",False,424,28709
10,"CINEMATOGRAPHY","M","Gregg Toland",False,425,28709
10,"CINEMATOGRAPHY","M","Gregg Toland",False,426,28709
10,"CINEMATOGRAPHY","M","Gregg Toland",False,427,28709
10,"CINEMATOGRAPHY","M","Gregg Toland",False,428,28709
10,"CINEMATOGRAPHY","M","Gregg Toland",False,429,28709
10,"CINEMATOGRAPHY","M","Gregg Toland",False,430,28709
10,"ACTRESS IN A SUPPORTING ROLE","F","Claire Trevor",False,431,28709
10,"ACTRESS IN A SUPPORTING ROLE","F","Claire Trevor",False,432,28709
10,"PRODUCTION DESIGN","M","Richard Day",False,433,28709
10,"PRODUCTION DESIGN","M","Richard Day",False,434,28709
10,"PRODUCTION DESIGN","M","Richard Day",False,435,28709
10,"PRODUCTION DESIGN","M","Richard Day",False,436,28709
10,"PRODUCTION DESIGN","M","Richard Day",False,437,28709
10,"ACTRESS IN A SUPPORTING ROLE","F","Claire Trevor",False,438,28709
10,"CINEMATOGRAPHY","M","Karl Freund",True,439,28880
10,"BEST PICTURE","M","Metro-Goldwyn-Mayer",False,440,28880
10,"DIRECTING","M","Sidney Franklin",False,441,28880
10,"BEST ACTRESS","F","Luise Rainer",True,442,28880
10,"FILM EDITING","M","Basil Wrangell",False,443,28880
10,"SOUND RECORDING","M","RKO Radio Studio Sound Department, John Aalberg, Sound Director",False,444,28966
10,"MUSIC ","M","Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)",False,445,29002
10,"SOUND RECORDING","M","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",True,446,29002
10,"SOUND RECORDING","M","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",True,447,29002
10,"BEST ACTOR IN SUPPORTING ROLE","M","Thomas Mitchell",False,448,29002
10,"BEST ACTOR IN SUPPORTING ROLE","M","Thomas Mitchell",False,449,29002
10,"MUSIC ","M","Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)",False,450,29002
10,"MUSIC ","M","RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)",False,451,29099
10,"MUSIC ","M","RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)",False,452,29099
10,"DIRECTING","M","William Dieterle",False,453,29108
10,"BEST PICTURE","M","Warner Bros.",True,454,29108
10,"SOUND RECORDING","M","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",False,455,29108
10,"BEST ACTOR","M","Paul Muni",False,456,29108
10,"ASSISTANT DIRECTOR","M","Russ Saunders",False,457,29108
10,"WRITING ","M","Norman Reilly Raine, Heinz Herald, Geza Herczeg",True,458,29108
10,"MUSIC ","M","Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",False,459,29108
10,"BEST ACTOR IN SUPPORTING ROLE","M","Joseph Schildkraut",True,460,29108
10,"PRODUCTION DESIGN","M","Anton Grot",False,461,29108
10,"WRITING ","M","Heinz Herald, Geza Herczeg",False,462,29108
10,"SOUND RECORDING","M","Columbia Studio Sound Department, John Livadary, Sound Director",False,464,29120
10,"ASSISTANT DIRECTOR","M","C. C. Coleman, Jr.",False,465,29120
10,"PRODUCTION DESIGN","M","Stephen Goosson",True,466,29120
10,"ASSISTANT DIRECTOR","M","C. C. Coleman, Jr.",False,467,29120
10,"FILM EDITING","M","Gene Havlick, Gene Milford",True,468,29120
10,"FILM EDITING","M","Gene Havlick, Gene Milford",True,469,29120
10,"BEST PICTURE","M","Columbia",False,470,29120
10,"BEST ACTOR IN SUPPORTING ROLE","M","H. B. Warner",False,471,29120
10,"MUSIC ","M","Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)",False,472,29120
10,"MUSIC ","M","Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)",False,473,29120
10,"BEST ACTOR IN SUPPORTING ROLE","M","H. B. Warner",False,474,29120
10,"PRODUCTION DESIGN","M","Stephen Goosson",True,475,29120
10,"SOUND RECORDING","M","Columbia Studio Sound Department, John Livadary, Sound Director",False,476,29120
10,"MUSIC ","M","Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld)",False,477,29158
10,"PRODUCTION DESIGN","M","John Victor Mackay",False,478,29166
10,"SOUND RECORDING","M","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",False,479,29193
10,"MUSIC ","M","Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",False,480,29193
10,"MUSIC ","M","Music by Harry Warren; Lyrics by Al Dubin",False,481,29210
13,"ART DIRECTION ","M","Van Nest Polglase, Mark-Lee Kirk",False,482,29222
13,"MUSIC ","M","Roy Webb",False,483,29222
13,"WRITING ","F","Bella Spewack, Samuel Spewack, Leo McCarey",False,484,29222
10,"BEST ACTOR","M","Robert Montgomery",False,485,29277
10,"BEST ACTOR","M","Robert Montgomery",False,486,29277
10,"ACTRESS IN A SUPPORTING ROLE","F","Dame May Whitty",False,487,29277
10,"ACTRESS IN A SUPPORTING ROLE","F","Dame May Whitty",False,488,29277
10,"MUSIC ","M","Universal Studio Music Department, Charles Previn, head of department  (no composer credit)",True,489,29314
10,"BEST PICTURE","M","Universal",False,490,29314
10,"SOUND RECORDING","M","Universal Studio Sound Department, Homer G. Tasker, Sound Director",False,491,29314
10,"WRITING ","M","Hans Kraly",False,492,29314
10,"FILM EDITING","M","Bernard W. Burton",False,493,29314
10,"PRODUCTION DESIGN","M","Lyle Wheeler",False,494,29365
10,"PRODUCTION DESIGN","M","Lyle Wheeler",False,495,29365
10,"MUSIC ","M","Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",False,496,29365
10,"PRODUCTION DESIGN","M","Lyle Wheeler",False,497,29365
10,"MUSIC ","M","Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",False,498,29365
10,"PRODUCTION DESIGN","M","Lyle Wheeler",False,499,29365
10,"MUSIC ","M","Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",False,500,29365
10,"MUSIC ","M","Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",False,501,29365
10,"MUSIC ","M","Music by George Gershwin; Lyrics by Ira Gershwin",False,502,29499
10,"MUSIC ","M","Music by George Gershwin; Lyrics by Ira Gershwin",False,503,29499
10,"MUSIC ","M","Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)",False,504,29541
10,"MUSIC ","M","Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)",False,505,29557
10,"PRODUCTION DESIGN","M","Hans Dreier, Roland Anderson",False,506,29562
10,"ASSISTANT DIRECTOR","M","Hal Walker",False,507,29562
10,"MUSIC ","M","Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder)",False,508,29562
10,"WRITING ","M","William A. Wellman, Robert Carson",True,509,29573
10,"BEST ACTOR","M","Fredric March",False,510,29573
10,"BEST ACTOR","M","Fredric March",False,511,29573
10,"BEST ACTOR","M","Fredric March",False,512,29573
10,"BEST ACTOR","M","Fredric March",False,513,29573
10,"BEST ACTRESS","F","Janet Gaynor",False,514,29573
10,"BEST ACTRESS","F","Janet Gaynor",False,515,29573
10,"BEST ACTRESS","F","Janet Gaynor",False,516,29573
10,"BEST ACTRESS","F","Janet Gaynor",False,517,29573
10,"WRITING ","F","Dorothy Parker, Alan Campbell, Robert Carson",False,518,29573
10,"WRITING ","F","Dorothy Parker, Alan Campbell, Robert Carson",False,519,29573
10,"WRITING ","F","Dorothy Parker, Alan Campbell, Robert Carson",False,520,29573
10,"WRITING ","F","Dorothy Parker, Alan Campbell, Robert Carson",False,521,29573
10,"WRITING ","M","William A. Wellman, Robert Carson",True,522,29573
10,"WRITING ","M","William A. Wellman, Robert Carson",True,523,29573
10,"WRITING ","M","William A. Wellman, Robert Carson",True,524,29573
10,"BEST PICTURE","M","Selznick International Pictures",False,525,29573
10,"BEST PICTURE","M","Selznick International Pictures",False,526,29573
10,"BEST PICTURE","M","Selznick International Pictures",False,527,29573
10,"BEST PICTURE","M","Selznick International Pictures",False,528,29573
10,"DIRECTING","M","William Wellman",False,529,29573
10,"DIRECTING","M","William Wellman",False,530,29573
10,"DIRECTING","M","William Wellman",False,531,29573
10,"DIRECTING","M","William Wellman",False,532,29573
10,"ASSISTANT DIRECTOR","M","Eric Stacey",False,533,29573
10,"ASSISTANT DIRECTOR","M","Eric Stacey",False,534,29573
10,"ASSISTANT DIRECTOR","M","Eric Stacey",False,535,29573
10,"ASSISTANT DIRECTOR","M","Eric Stacey",False,536,29573
10,"BEST ACTRESS","F","Barbara Stanwyck",False,537,29577
10,"ACTRESS IN A SUPPORTING ROLE","F","Anne Shirley",False,538,29577
10,"BEST ACTRESS","F","Barbara Stanwyck",False,539,29577
10,"ACTRESS IN A SUPPORTING ROLE","F","Anne Shirley",False,540,29577
10,"DANCE DIRECTION","M","Harry Losee",False,541,29609
10,"BEST ACTOR IN SUPPORTING ROLE","M","Roland Young",False,542,29655
10,"SOUND RECORDING","M","Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",False,543,29655
10,"DANCE DIRECTION","M","Busby Berkeley",False,544,29670
12,"BEST ACTRESS","F","Irene Dunne",False,730,31547
10,"MUSIC ","M","Music and Lyrics by Harry Owens",True,545,29682
10,"DANCE DIRECTION","M","LeRoy Prinz",False,546,29682
10,"PRODUCTION DESIGN","M","William S. Darling, David Hall",False,547,29695
10,"SOUND RECORDING","M","Paramount Studio Sound Department, Loren L. Ryder, Sound Director",False,548,29706
11,"BEST PICTURE","M","Warner Bros.-First National",False,549,29811
11,"MUSIC ","M","Erich Wolfgang Korngold",True,550,29811
11,"FILM EDITING","M","Ralph Dawson",True,551,29811
11,"PRODUCTION DESIGN","M","Carl J. Weyl",True,552,29811
11,"PRODUCTION DESIGN","M","Lyle Wheeler",False,553,29817
11,"PRODUCTION DESIGN","M","Alexander Toluboff",False,554,29831
11,"BEST ACTOR","M","Charles Boyer",False,555,29831
11,"BEST ACTOR IN SUPPORTING ROLE","M","Gene Lockhart",False,556,29831
11,"CINEMATOGRAPHY","M","James Wong Howe",False,557,29831
11,"WRITING ","M","Rowland Brown",False,558,29842
11,"BEST ACTOR","M","James Cagney",False,559,29842
11,"DIRECTING","M","Michael Curtiz",False,560,29842
11,"MUSIC ","M","Music by Ralph Rainger; Lyrics by Leo Robin",True,561,29861
11,"MUSIC ","M","Marvin Hatley",False,562,29872
11,"WRITING ","M","John Howard Lawson",False,563,29884
11,"MUSIC ","M","Werner Janssen",False,564,29884
11,"BEST PICTURE","M","Metro-Goldwyn-Mayer",False,565,29915
11,"WRITING ","M","John Meehan, Dore Schary",False,566,29915
11,"WRITING ","F","Dore Schary, Eleanore Griffin",True,567,29915
11,"BEST ACTOR","M","Spencer Tracy",True,568,29915
11,"DIRECTING","M","Norman Taurog",False,569,29915
11,"CINEMATOGRAPHY","M","Victor Milner",False,570,29926
11,"CINEMATOGRAPHY","M","Victor Milner",False,571,29926
11,"PRODUCTION DESIGN","M","Van Nest Polglase",False,572,29942
11,"MUSIC ","M","Victor Baravalle",False,573,29942
11,"MUSIC ","M","Music and Lyrics by Irving Berlin",False,574,29942
11,"BEST ACTOR","M","Robert Donat",False,575,29961
11,"WRITING ","F","Ian Dalrymple, Frank Wead, Elizabeth Hill",False,576,29961
11,"DIRECTING","M","King Vidor",False,577,29961
11,"BEST PICTURE","M","Metro-Goldwyn-Mayer",False,578,29961
11,"MUSIC ","M","Alfred Newman",False,579,29984
11,"MUSIC ","M","Music by Lionel Newman; Lyrics by Arthur Quenzer",False,580,29984
11,"SOUND RECORDING","M","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",True,581,29984
11,"BEST ACTOR IN SUPPORTING ROLE","M","John Garfield",False,582,30100
11,"SOUND RECORDING","M","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",False,583,30100
11,"BEST PICTURE","M","Warner Bros.-First National",False,584,30100
11,"DIRECTING","M","Michael Curtiz",False,585,30100
11,"WRITING ","F","Julius J. Epstein, Lenore Coffee",False,586,30100
11,"MUSIC ","M","Music by Harry Warren; Lyrics by Johnny Mercer",False,587,30169
11,"PRODUCTION DESIGN","M","Richard Day",False,588,30183
11,"MUSIC ","M","Alfred Newman",False,589,30183
11,"CINEMATOGRAPHY","M","Joseph Ruttenberg",True,590,30184
11,"CINEMATOGRAPHY","M","Joseph Ruttenberg",True,591,30184
11,"FILM EDITING","M","Tom Held",False,592,30184
11,"FILM EDITING","M","Tom Held",False,593,30184
11,"ACTRESS IN A SUPPORTING ROLE","F","Miliza Korjus",False,594,30184
11,"ACTRESS IN A SUPPORTING ROLE","F","Miliza Korjus",False,595,30184
11,"PRODUCTION DESIGN","M","Stephen Goosson, Lionel Banks",False,596,30224
11,"PRODUCTION DESIGN","M","Stephen Goosson, Lionel Banks",False,597,30224
11,"PRODUCTION DESIGN","M","Stephen Goosson, Lionel Banks",False,598,30224
11,"PRODUCTION DESIGN","M","Stephen Goosson, Lionel Banks",False,599,30224
11,"PRODUCTION DESIGN","M","Stephen Goosson, Lionel Banks",False,600,30224
11,"PRODUCTION DESIGN","M","Hans Dreier, John Goodman",False,601,30240
11,"MUSIC ","M","Richard Hageman",False,602,30240
11,"SOUND RECORDING","M","Paramount Studio Sound Department, Loren L. Ryder, Sound Director",False,603,30240
11,"BEST ACTOR IN SUPPORTING ROLE","M","Basil Rathbone",False,604,30240
11,"BEST PICTURE","M","Warner Bros.",False,605,30261
11,"BEST ACTRESS","F","Bette Davis",True,606,30261
11,"BEST PICTURE","M","Warner Bros.",False,607,30261
11,"ACTRESS IN A SUPPORTING ROLE","F","Fay Bainter",True,608,30261
11,"CINEMATOGRAPHY","M","Ernest Haller",False,609,30261
11,"ACTRESS IN A SUPPORTING ROLE","F","Fay Bainter",True,610,30261
11,"MUSIC ","M","Max Steiner",False,611,30261
11,"MUSIC ","M","Max Steiner",False,612,30261
11,"BEST ACTRESS","F","Bette Davis",True,613,30261
11,"CINEMATOGRAPHY","M","Ernest Haller",False,614,30261
11,"BEST ACTOR IN SUPPORTING ROLE","M","Walter Brennan",True,615,30277
11,"PRODUCTION DESIGN","M","Cedric Gibbons",False,616,30386
11,"MUSIC ","M","Herbert Stothart",False,617,30386
11,"MUSIC ","M","Herbert Stothart",False,618,30386
11,"BEST ACTOR IN SUPPORTING ROLE","M","Robert Morley",False,619,30386
11,"BEST ACTRESS","F","Norma Shearer",False,620,30386
11,"PRODUCTION DESIGN","M","Cedric Gibbons",False,621,30386
11,"BEST ACTOR IN SUPPORTING ROLE","M","Robert Morley",False,622,30386
11,"BEST ACTRESS","F","Norma Shearer",False,623,30386
11,"CINEMATOGRAPHY","M","Norbert Brodine",False,624,30400
11,"ACTRESS IN A SUPPORTING ROLE","F","Billie Burke",False,625,30400
11,"PRODUCTION DESIGN","M","Charles D. Hall",False,626,30400
11,"SOUND RECORDING","M","Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",False,627,30400
11,"MUSIC ","M","Music by Phil Charig; Lyrics by Arthur Quenzer",False,628,30400
11,"ACTRESS IN A SUPPORTING ROLE","F","Beulah Bondi",False,629,30469
11,"WRITING ","M","Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple",True,630,30558
11,"BEST ACTRESS","F","Wendy Hiller",False,631,30558
11,"BEST ACTOR","M","Leslie Howard",False,632,30558
11,"BEST PICTURE","M","Metro-Goldwyn-Mayer",False,633,30558
11,"MUSIC ","M","Louis Silvers",False,634,30765
11,"SOUND RECORDING","M","20th Century-Fox Studio Sound Department, Edmund H. Hansen, Sound Director",False,635,30765
11,"CINEMATOGRAPHY","M","Peverell Marley",False,636,30765
11,"MUSIC ","M","Herbert Stothart",False,637,30775
11,"MUSIC ","M","Herbert Stothart",False,638,30775
11,"SOUND RECORDING","M","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",False,639,30775
11,"SOUND RECORDING","M","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",False,640,30775
11,"MUSIC ","M","Herbert Stothart",False,641,30775
11,"SOUND RECORDING","M","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",False,642,30775
11,"MUSIC ","M","Music by Jimmy McHugh; Lyrics by Harold Adamson",False,643,30820
11,"SOUND RECORDING","M","Universal Studio Sound Department, Bernard B. Brown, Sound Director",False,644,30820
11,"MUSIC ","M","Marvin Hatley",False,645,30824
11,"BEST ACTRESS","F","Margaret Sullavan",False,646,30839
11,"MUSIC ","M","Music and Lyrics by Johnny Marvin",False,647,30867
11,"SOUND RECORDING","M","RKO Radio Studio Sound Department, John Aalberg, Sound Director",False,648,30883
11,"CINEMATOGRAPHY","M","Robert de Grasse",False,649,30883
11,"BEST ACTRESS","F","Fay Bainter",False,650,30899
11,"MUSIC ","M","Franz Waxman",False,651,30973
11,"MUSIC ","M","Franz Waxman",False,652,30973
11,"CINEMATOGRAPHY","M","Leon Shamroy",False,653,30973
12,"MUSIC ","M","George E. Stoll, Roger Edens",False,654,31033
12,"BEST ACTOR","M","Mickey Rooney",False,655,31033
12,"WRITING ","M","Felix Jackson",False,656,31038
12,"SOUND RECORDING","M","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",False,657,31051
12,"PRODUCTION DESIGN","M","Hans Dreier, Robert Odell",False,658,31060
12,"BEST ACTOR IN SUPPORTING ROLE","M","Brian Donlevy",False,659,31060
12,"PRODUCTION DESIGN","M","Hans Dreier, Robert Odell",False,660,31060
12,"BEST ACTOR IN SUPPORTING ROLE","M","Brian Donlevy",False,661,31060
12,"PRODUCTION DESIGN","M","Hans Dreier, Robert Odell",False,662,31060
12,"BEST ACTOR IN SUPPORTING ROLE","M","Brian Donlevy",False,663,31060
12,"PRODUCTION DESIGN","M","Charles D. Hall",False,664,31107
12,"BEST ACTRESS","F","Bette Davis",False,665,31169
12,"BEST PICTURE","M","Warner Bros.-First National",False,666,31169
12,"MUSIC ","M","Max Steiner",False,667,31169
12,"MUSIC ","M","Werner Janssen",False,668,31235
12,"CINEMATOGRAPHY","M","Joseph Valentine",False,669,31280
12,"CINEMATOGRAPHY","M","Joseph Valentine",False,670,31280
12,"MUSIC ","M","Charles Previn",False,671,31280
12,"MUSIC ","M","Charles Previn",False,672,31280
12,"PRODUCTION DESIGN","M","Jack Otterson, Martin Obzina",False,673,31280
12,"PRODUCTION DESIGN","M","Jack Otterson, Martin Obzina",False,674,31280
